config_name,dataset_name,model,roc_auc_score,lagged,filename,target
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.691038334602691,True,timeseries5.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7153629536921151,True,timeseries5.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7614267676767678,True,timeseries5.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6956004756242568,True,timeseries21.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7550776583034647,True,timeseries21.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7323775388291518,True,timeseries23.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.8249678249678251,True,timeseries23.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7892156862745099,True,timeseries23.csv,2
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7752675386444708,True,timeseries23.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7488095238095238,True,timeseries23.csv,4
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.8318452380952381,True,timeseries22.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7065637065637065,True,timeseries16.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.760248447204969,True,timeseries16.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7202380952380952,True,timeseries16.csv,2
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6426767676767676,True,timeseries16.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.9892077507971548,True,timeseries19.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.9947604493311636,True,timeseries19.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.995636680392778,True,timeseries19.csv,2
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.9928842958671504,True,timeseries19.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.9972455239764618,True,timeseries19.csv,4
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.703913037193368,True,timeseries7.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6902337814248629,True,timeseries7.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6931424728875153,True,timeseries7.csv,2
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7097765979786668,True,timeseries7.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7813765182186234,True,timeseries10.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.8124156545209177,True,timeseries10.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7027348394768133,True,timeseries1.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7824967824967825,True,timeseries1.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7682198327359618,True,timeseries1.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7091377091377091,True,timeseries15.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.8517156862745099,True,timeseries15.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7729988052568697,True,timeseries15.csv,3
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7760617760617762,True,timeseries15.csv,4
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.7196969696969697,True,timeseries14.csv,0
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6117084826762246,True,timeseries14.csv,1
lstm_fmri_2,fMRI_processed_by_Nauta/returns/our_selection,LSTM,0.6714456391875747,True,timeseries14.csv,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8579931972789115,True,TestCLIM_N-5_T-250_0129.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8424764890282133,True,TestCLIM_N-5_T-250_0129.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8163265306122449,True,TestCLIM_N-5_T-250_0106.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7027649769585254,True,TestCLIM_N-5_T-250_0006.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8663663663663663,True,TestCLIM_N-5_T-250_0067.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8528963414634145,True,TestCLIM_N-5_T-250_0034.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8643478260869566,True,TestCLIM_N-5_T-250_0034.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8992869875222816,True,TestCLIM_N-5_T-250_0034.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9645550527903468,True,TestCLIM_N-5_T-250_0072.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7815315315315317,True,TestCLIM_N-5_T-250_0009.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8009049773755657,True,TestCLIM_N-5_T-250_0085.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9556521739130436,True,TestCLIM_N-5_T-250_0093.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8191489361702128,True,TestCLIM_N-5_T-250_0168.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8238095238095238,True,TestCLIM_N-5_T-250_0168.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7628787878787879,True,TestCLIM_N-5_T-250_0190.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8304347826086956,True,TestCLIM_N-5_T-250_0170.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8393939393939394,True,TestCLIM_N-5_T-250_0170.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8191489361702128,True,TestCLIM_N-5_T-250_0170.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8672699849170438,True,TestCLIM_N-5_T-250_0161.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.890282131661442,True,TestCLIM_N-5_T-250_0161.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9743589743589745,True,TestCLIM_N-5_T-250_0068.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9565548780487804,True,TestCLIM_N-5_T-250_0068.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7871212121212121,True,TestCLIM_N-5_T-250_0102.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8060606060606061,True,TestCLIM_N-5_T-250_0050.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8954081632653061,True,TestCLIM_N-5_T-250_0050.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8848631239935588,True,TestCLIM_N-5_T-250_0050.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8879573170731707,True,TestCLIM_N-5_T-250_0050.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8646616541353382,True,TestCLIM_N-5_T-250_0140.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.824812030075188,True,TestCLIM_N-5_T-250_0140.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7126524390243902,True,TestCLIM_N-5_T-250_0140.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8687782805429864,True,TestCLIM_N-5_T-250_0062.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8052721088435374,True,TestCLIM_N-5_T-250_0175.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7888707037643208,True,TestCLIM_N-5_T-250_0175.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.886252045826514,True,TestCLIM_N-5_T-250_0144.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.714975845410628,True,TestCLIM_N-5_T-250_0045.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9522727272727272,True,TestCLIM_N-5_T-250_0189.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.795045045045045,True,TestCLIM_N-5_T-250_0189.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9643939393939394,True,TestCLIM_N-5_T-250_0189.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8556067588325653,True,TestCLIM_N-5_T-250_0070.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8769592476489029,True,TestCLIM_N-5_T-250_0070.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9523809523809524,True,TestCLIM_N-5_T-250_0070.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7166666666666667,True,TestCLIM_N-5_T-250_0073.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8069381598793364,True,TestCLIM_N-5_T-250_0073.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9039634146341464,True,TestCLIM_N-5_T-250_0167.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8278195488721805,True,TestCLIM_N-5_T-250_0167.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8488372093023255,True,TestCLIM_N-5_T-250_0167.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7617554858934169,True,TestCLIM_N-5_T-250_0156.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7652439024390244,True,TestCLIM_N-5_T-250_0061.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.6865079365079365,True,TestCLIM_N-5_T-250_0056.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8674999999999999,True,TestCLIM_N-5_T-250_0056.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8174962292609351,True,TestCLIM_N-5_T-250_0023.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.703875968992248,True,TestCLIM_N-5_T-250_0005.txt,2
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7241379310344827,True,TestCLIM_N-5_T-250_0143.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8597560975609756,True,TestCLIM_N-5_T-250_0033.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8993993993993994,True,TestCLIM_N-5_T-250_0033.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.5069124423963133,True,TestCLIM_N-5_T-250_0115.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.912912912912913,True,TestCLIM_N-5_T-250_0030.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.834108527131783,True,TestCLIM_N-5_T-250_0002.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9031007751937984,True,TestCLIM_N-5_T-250_0110.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9156521739130434,True,TestCLIM_N-5_T-250_0121.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9059561128526644,True,TestCLIM_N-5_T-250_0121.txt,1
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.9408333333333332,True,TestCLIM_N-5_T-250_0121.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8195084485407066,True,TestCLIM_N-5_T-250_0016.txt,4
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.7653061224489797,True,TestCLIM_N-5_T-250_0003.txt,3
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.8595238095238095,True,TestCLIM_N-5_T-250_0094.txt,0
dcam_clim_2,TestCLIM_N-5_T-250/returns,dCAM,0.850609756097561,True,TestCLIM_N-5_T-250_0094.txt,4
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9606229582066012,True,data_9.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9838461538461538,True,data_9.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9732031180201912,True,data_9.csv,F
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9513629180011468,True,data_9.csv,C
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9675684266880812,True,data_9.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9648751923119804,True,data_9.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9759610016970346,True,data_0.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.974685668731906,True,data_0.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9339586808014804,True,data_0.csv,F
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9226593022458818,True,data_0.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.907737224242931,True,data_0.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8990515260406224,True,data_6.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9561123393105706,True,data_6.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8675110540083801,True,data_6.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9699351882891944,True,data_6.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8498476343223736,True,data_4.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8593537324187995,True,data_4.csv,F
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8960566136482582,True,data_4.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8826099077083679,True,data_4.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9066487996965776,True,data_4.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8552107728337236,True,data_5.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8719030017921148,True,data_5.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9053209178583304,True,data_5.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.2588417845770787,True,data_5.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.7559579867681792,True,data_5.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8324497755272029,True,data_1.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9064214561971576,True,data_1.csv,F
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.7279852206369273,True,data_8.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9397670419011882,True,data_8.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.897884384065662,True,data_8.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.991465383360704,True,data_8.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.97835623326875,True,data_3.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9285536890277932,True,data_3.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8705508781189611,True,data_3.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9945051728319688,True,data_3.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9115019805834136,True,data_2.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9940802675585284,True,data_2.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9613936924824406,True,data_2.csv,H
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9603258761153498,True,data_2.csv,D
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9243841379916476,True,data_2.csv,A
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.8732952236840262,True,data_7.csv,E
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9501337425267694,True,data_7.csv,B
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9364669951750332,True,data_7.csv,F
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9567781138070884,True,data_7.csv,C
xcm_7ts2h_2,SynthNonlin/7ts2h,XCM_pytorch,0.9317003444476984,True,data_7.csv,H
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7661406025824964,True,timeseries24.csv,1
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7840755735492577,True,timeseries24.csv,2
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7759784075573549,True,timeseries24.csv,3
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7458333333333333,True,timeseries24.csv,4
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.989236563139297,True,timeseries20.csv,0
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9951792635658916,True,timeseries20.csv,1
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.99399867503215,True,timeseries20.csv,2
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9958800991661032,True,timeseries20.csv,3
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.994154991071218,True,timeseries20.csv,4
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7013142174432497,True,timeseries23.csv,0
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.8082368082368082,True,timeseries23.csv,1
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.7818627450980392,True,timeseries23.csv,2
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9896749477323428,True,timeseries19.csv,0
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9951692930575954,True,timeseries19.csv,1
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9957396262274312,True,timeseries19.csv,2
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9932757465835051,True,timeseries19.csv,3
transformer_fmri_5,fMRI_processed_by_Nauta/returns/our_selection,transformer,0.9963612745711782,True,timeseries19.csv,4
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9708093950659006,True,data_9.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9820847268673356,True,data_9.csv,B
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9736191146252122,True,data_9.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9699584621194112,True,data_9.csv,C
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9763490151464452,True,data_9.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.972474302660037,True,data_9.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.992265652911754,True,data_0.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9811722912966252,True,data_0.csv,B
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9611311658936692,True,data_0.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.939452009413055,True,data_0.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9139373162200204,True,data_0.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.939386133626414,True,data_2.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9957664437012262,True,data_2.csv,B
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9791111291406848,True,data_2.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9597971176918546,True,data_2.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9470708811880346,True,data_2.csv,A
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9243996853842475,True,data_6.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.7559324866310161,True,data_6.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.954539679312886,True,data_6.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8824976271500334,True,data_6.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9770952061682868,True,data_6.csv,A
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9282919589854292,True,data_1.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9859346575362726,True,data_3.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8520580882389928,True,data_3.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9248186181493472,True,data_3.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9372589748610248,True,data_3.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9974602802891545,True,data_3.csv,A
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8912363904512659,True,data_5.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.7396603940721588,True,data_5.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8820079508280891,True,data_5.csv,A
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8997632157818783,True,data_7.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9505082775024668,True,data_7.csv,B
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9430435786880196,True,data_7.csv,F
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.962097752010369,True,data_7.csv,C
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9275460541912453,True,data_7.csv,H
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8910264774965005,True,data_4.csv,D
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.8989750767563663,True,data_8.csv,E
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.949630907710176,True,data_8.csv,B
dcam_7ts2h_2,SynthNonlin/7ts2h,dCAM,0.9242680251892734,True,data_8.csv,H
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9636997296383916,True,data_9.csv,E
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9788559085841694,True,data_9.csv,B
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.974936902528366,True,data_9.csv,F
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.959042530873694,True,data_9.csv,C
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9651425416583016,True,data_9.csv,H
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9628949363419474,True,data_9.csv,D
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9954782958199356,True,data_0.csv,E
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9769457769821402,True,data_0.csv,B
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9639456578857182,True,data_0.csv,F
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.7422694165043622,True,data_0.csv,C
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.940841406017958,True,data_0.csv,H
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.901864626447594,True,data_0.csv,D
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.9180503076756992,True,data_6.csv,E
transformer_7ts2h_5,SynthNonlin/7ts2h,transformer,0.7306901737967915,True,data_6.csv,F
